1.19e-10 0.295845 0.743628 -0.103904
1.2e-10 0.282153 0.745836 -0.105207
1.21e-10 0.268289 0.747795 -0.106535
1.22e-10 0.254254 0.749497 -0.107888
1.23e-10 0.240052 0.750932 -0.109265
1.24e-10 0.225685 0.752092 -0.110663
1.25e-10 0.211157 0.75297 -0.112081
1.26e-10 0.196472 0.753557 -0.113518
1.27e-10 0.181633 0.753847 -0.114972
1.28e-10 0.166646 0.753831 -0.11644
1.29e-10 0.151516 0.753503 -0.117921
1.3e-10 0.136248 0.752857 -0.119413
1.31e-10 0.120848 0.751886 -0.120913
1.32e-10 0.105323 0.750586 -0.122419
1.33e-10 0.089679 0.74895 -0.123929
1.34e-10 0.0739225 0.746975 -0.125441
1.35e-10 0.0580608 0.744656 -0.126952
1.36e-10 0.0421012 0.741991 -0.12846
1.37e-10 0.0260509 0.738976 -0.129963
1.38e-10 0.00991753 0.735609 -0.131458
1.39e-10 -0.00629147 0.731889 -0.132944
1.4e-10 -0.0225685 0.727813 -0.134418
1.41e-10 -0.0389058 0.723382 -0.135879
1.42e-10 -0.0552959 0.718594 -0.137325
1.43e-10 -0.0717311 0.71345 -0.138753
1.44e-10 -0.0882037 0.70795 -0.140163
1.45e-10 -0.104706 0.702096 -0.141553
1.46e-10 -0.121231 0.695888 -0.142921
1.47e-10 -0.137771 0.689327 -0.144266
1.48e-10 -0.154318 0.682415 -0.145587
1.49e-10 -0.170865 0.675154 -0.146883
1.5e-10 -0.187404 0.667546 -0.148152
1.51e-10 -0.203927 0.659593 -0.149394
1.52e-10 -0.220427 0.651297 -0.150607
1.53e-10 -0.236897 0.642661 -0.151792
1.54e-10 -0.253327 0.633687 -0.152946
1.55e-10 -0.26971 0.624377 -0.15407
1.56e-10 -0.286037 0.614734 -0.155163
1.57e-10 -0.302301 0.60476 -0.156223
1.58e-10 -0.318491 0.594459 -0.15725
1.59e-10 -0.334599 0.583833 -0.158244
1.6e-10 -0.350615 0.572885 -0.159204
1.61e-10 -0.36653 0.561618 -0.160129
1.62e-10 -0.382333 0.550035 -0.161017
1.63e-10 -0.398015 0.53814 -0.161868
1.64e-10 -0.413564 0.525937 -0.162682
1.65e-10 -0.42897 0.51343 -0.163456
1.66e-10 -0.444222 0.500623 -0.164189
1.67e-10 -0.459309 0.487522 -0.164881
1.68e-10 -0.47422 0.474131 -0.16553
1.69e-10 -0.488946 0.460456 -0.166133
1.7e-10 -0.503474 0.446505 -0.166691
1.71e-10 -0.517797 0.432282 -0.1672
1.72e-10 -0.531904 0.417797 -0.16766
1.73e-10 -0.545786 0.403055 -0.168068
1.74e-10 -0.559435 0.388065 -0.168422
1.75e-10 -0.572845 0.372835 -0.168722
1.76e-10 -0.586008 0.357372 -0.168965
1.77e-10 -0.598919 0.341685 -0.16915
1.78e-10 -0.611571 0.325781 -0.169274
1.79e-10 -0.623962 0.309668 -0.169337
1.8e-10 -0.636086 0.293354 -0.169336
1.81e-10 -0.647941 0.276846 -0.169271
1.82e-10 -0.659523 0.260151 -0.169139
1.83e-10 -0.67083 0.243276 -0.16894
1.84e-10 -0.681858 0.226226 -0.168671
1.85e-10 -0.692605 0.209009 -0.168331
1.86e-10 -0.703068 0.191631 -0.167918
1.87e-10 -0.713243 0.174096 -0.167431
1.88e-10 -0.723127 0.156413 -0.166868
1.89e-10 -0.732716 0.138585 -0.166226
1.9e-10 -0.742004 0.120622 -0.165505
1.91e-10 -0.750988 0.102528 -0.164701
1.92e-10 -0.759659 0.0843126 -0.163813
1.93e-10 -0.768012 0.0659835 -0.162839
1.94e-10 -0.77604 0.0475499 -0.161776
1.95e-10 -0.783733 0.0290221 -0.160622
1.96e-10 -0.791084 0.0104113 -0.159374
1.97e-10 -0.798083 -0.00826974 -0.15803
1.98e-10 -0.804721 -0.0270074 -0.156588
1.99e-10 -0.810987 -0.0457864 -0.155044
2e-10 -0.816871 -0.0645901 -0.153398
2.01e-10 -0.822361 -0.0834005 -0.151645
2.02e-10 -0.827448 -0.102198 -0.149785
2.03e-10 -0.832118 -0.120961 -0.147813
2.04e-10 -0.836361 -0.139667 -0.145729
2.05e-10 -0.840165 -0.158291 -0.143529
2.06e-10 -0.843519 -0.176808 -0.141211
2.07e-10 -0.846411 -0.195187 -0.138774
2.08e-10 -0.848831 -0.213401 -0.136214
2.09e-10 -0.850768 -0.231415 -0.133531
2.1e-10 -0.852212 -0.249195 -0.130721
2.11e-10 -0.853155 -0.266706 -0.127784
2.12e-10 -0.853588 -0.283906 -0.124718
2.13e-10 -0.853505 -0.300756 -0.121523
2.14e-10 -0.852905 -0.31721 -0.118198
2.15e-10 -0.851784 -0.333223 -0.114745
2.16e-10 -0.850146 -0.348746 -0.111165
2.17e-10 -0.847997 -0.363731 -0.107462
2.18e-10 -0.845347 -0.378127 -0.103641
2.19e-10 -0.842212 -0.391885 -0.0997069
2.2e-10 -0.838612 -0.404954 -0.0956686
2.21e-10 -0.834572 -0.417289 -0.0915353
2.22e-10 -0.830123 -0.428846 -0.0873181
2.23e-10 -0.825299 -0.439584 -0.0830294
2.24e-10 -0.820138 -0.44947 -0.0786826
2.25e-10 -0.814681 -0.458475 -0.0742917
2.26e-10 -0.808973 -0.466576 -0.0698712
2.27e-10 -0.803056 -0.473757 -0.0654357
2.28e-10 -0.796976 -0.480009 -0.0609992
2.29e-10 -0.790777 -0.485327 -0.0565752
2.3e-10 -0.784499 -0.489716 -0.0521762
2.31e-10 -0.778183 -0.493181 -0.047814
2.32e-10 -0.771866 -0.495735 -0.0434988
2.33e-10 -0.765581 -0.497395 -0.0392401
2.34e-10 -0.75936 -0.49818 -0.0350457
2.35e-10 -0.753229 -0.498112 -0.0309226
2.36e-10 -0.747212 -0.497216 -0.0268766
2.37e-10 -0.741331 -0.495518 -0.0229123
2.38e-10 -0.735603 -0.493046 -0.0190337
2.39e-10 -0.730043 -0.489829 -0.0152435
2.4e-10 -0.724666 -0.485896 -0.011544
2.41e-10 -0.719481 -0.481279 -0.00793677
2.42e-10 -0.714498 -0.476008 -0.00442273
2.43e-10 -0.709723 -0.470117 -0.00100238
2.44e-10 -0.705162 -0.463636 0.00232415
2.45e-10 -0.700819 -0.456598 0.00555705
2.46e-10 -0.696696 -0.449038 0.0086967
2.47e-10 -0.692795 -0.440987 0.0117436
2.48e-10 -0.689115 -0.432478 0.0146984
2.49e-10 -0.685654 -0.423544 0.0175617
2.5e-10 -0.682411 -0.414217 0.0203338
2.51e-10 -0.679382 -0.404531 0.0230152
2.52e-10 -0.676562 -0.394517 0.0256059
2.53e-10 -0.673947 -0.384206 0.0281059
2.54e-10 -0.67153 -0.373633 0.030515
2.55e-10 -0.669307 -0.362828 0.0328327
2.56e-10 -0.667271 -0.351824 0.0350584
2.57e-10 -0.665417 -0.340653 0.0371916
2.58e-10 -0.663738 -0.329348 0.0392317
2.59e-10 -0.662229 -0.317942 0.041178
2.6e-10 -0.660885 -0.306468 0.0430303
2.61e-10 -0.6597 -0.294957 0.0447886
2.62e-10 -0.658671 -0.283443 0.046453
2.63e-10 -0.657792 -0.271958 0.0480243
2.64e-10 -0.657061 -0.260534 0.0495035
2.65e-10 -0.656472 -0.249201 0.0508922
2.66e-10 -0.656023 -0.23799 0.0521925
2.67e-10 -0.655709 -0.226928 0.0534069
2.68e-10 -0.655528 -0.216042 0.0545384
2.69e-10 -0.655475 -0.205355 0.0555904
2.7e-10 -0.655547 -0.194889 0.0565666
2.71e-10 -0.655742 -0.184662 0.0574712
2.72e-10 -0.656057 -0.174691 0.0583084
2.73e-10 -0.656491 -0.16499 0.0590824
2.74e-10 -0.657043 -0.155568 0.0597978
2.75e-10 -0.657714 -0.146436 0.0604589
2.76e-10 -0.658504 -0.137599 0.0610701
2.77e-10 -0.659418 -0.129062 0.0616358
2.78e-10 -0.660458 -0.120828 0.0621602
2.79e-10 -0.661631 -0.112899 0.0626479
2.8e-10 -0.662947 -0.105275 0.063103
2.81e-10 -0.664415 -0.0979553 0.0635299
2.82e-10 -0.666049 -0.0909381 0.0639328
2.83e-10 -0.667866 -0.0842211 0.0643155
2.84e-10 -0.669884 -0.0778011 0.0646819
2.85e-10 -0.672123 -0.0716743 0.0650352
2.86e-10 -0.674608 -0.0658361 0.0653785
2.87e-10 -0.67736 -0.0602809 0.0657142
2.88e-10 -0.680405 -0.0550019 0.0660443
2.89e-10 -0.683764 -0.0499908 0.0663705
2.9e-10 -0.687458 -0.0452378 0.0666939
2.91e-10 -0.691508 -0.0407313 0.0670153
2.92e-10 -0.695927 -0.0364577 0.0673353
2.93e-10 -0.700728 -0.0324015 0.0676544
2.94e-10 -0.705918 -0.0285454 0.0679728
2.95e-10 -0.7115 -0.0248703 0.0682908
2.96e-10 -0.717471 -0.0213557 0.0686088
2.97e-10 -0.723826 -0.0179796 0.0689274
2.98e-10 -0.730554 -0.0147185 0.0692473
2.99e-10 -0.737641 -0.0115477 0.0695692
3e-10 -0.745072 -0.00844096 0.0698943
3.01e-10 -0.752825 -0.00537032 0.0702237
3.02e-10 -0.76088 -0.0023059 0.0705585
3.03e-10 -0.769213 0.000784333 0.0709001
3.04e-10 -0.777797 0.0039347 0.0712495
3.05e-10 -0.786604 0.00718181 0.0716077
3.06e-10 -0.795602 0.0105643 0.0719753
3.07e-10 -0.804757 0.0141227 0.0723524
3.08e-10 -0.81403 0.0178981 0.0727386
3.09e-10 -0.823379 0.0219321 0.0731329
3.1e-10 -0.832756 0.0262655 0.0735333
3.11e-10 -0.842111 0.0309367 0.073937
3.12e-10 -0.851387 0.0359812 0.07434
3.13e-10 -0.860526 0.0414301 0.0747375
3.14e-10 -0.869463 0.0473088 0.0751234
3.15e-10 -0.87813 0.0536362 0.0754907
3.16e-10 -0.88646 0.0604237 0.0758317
3.17e-10 -0.894379 0.0676743 0.076138
3.18e-10 -0.901815 0.0753822 0.0764007
3.19e-10 -0.908696 0.0835324 0.0766109
3.2e-10 -0.914949 0.0921003 0.0767597
3.21e-10 -0.920505 0.101052 0.076839
3.22e-10 -0.925298 0.110345 0.0768414
3.23e-10 -0.929268 0.119927 0.0767603
3.24e-10 -0.932359 0.129739 0.0765908
3.25e-10 -0.934527 0.139717 0.0763292
3.26e-10 -0.935734 0.149788 0.0759732
3.27e-10 -0.935956 0.159879 0.0755222
3.28e-10 -0.935179 0.169913 0.0749768
3.29e-10 -0.933404 0.179814 0.0743389
3.3e-10 -0.930646 0.189506 0.0736113
3.31e-10 -0.926934 0.198918 0.072798
3.32e-10 -0.922309 0.207984 0.0719038
3.33e-10 -0.916829 0.216648 0.0709343
3.34e-10 -0.91056 0.224859 0.0698957
3.35e-10 -0.903577 0.23258 0.0687945
3.36e-10 -0.895965 0.239782 0.0676377
3.37e-10 -0.887808 0.246451 0.0664321
3.38e-10 -0.879194 0.252581 0.0651846
3.39e-10 -0.870212 0.258175 0.0639014
3.4e-10 -0.860944 0.263249 0.0625884
3.41e-10 -0.85147 0.267821 0.0612507
3.42e-10 -0.841865 0.271917 0.059893
3.43e-10 -0.832198 0.275569 0.0585193
3.44e-10 -0.822532 0.278808 0.0571329
3.45e-10 -0.812925 0.28167 0.0557371
3.46e-10 -0.803429 0.284189 0.0543345
3.47e-10 -0.794092 0.286403 0.0529274
3.48e-10 -0.784956 0.288346 0.051518
3.49e-10 -0.776061 0.290054 0.0501083
3.5e-10 -0.767441 0.291559 0.0487
3.51e-10 -0.759127 0.292896 0.0472945
3.52e-10 -0.751146 0.294096 0.0458931
3.53e-10 -0.743523 0.295187 0.0444967
3.54e-10 -0.736278 0.296198 0.0431059
3.55e-10 -0.729428 0.297155 0.0417209
3.56e-10 -0.722988 0.298082 0.0403415
3.57e-10 -0.716968 0.299003 0.0389674
3.58e-10 -0.711377 0.299938 0.0375974
3.59e-10 -0.706221 0.300906 0.0362306
3.6e-10 -0.701501 0.301927 0.0348656
3.61e-10 -0.697219 0.303015 0.0335006
3.62e-10 -0.693371 0.304186 0.032134
3.63e-10 -0.689954 0.305455 0.0307641
3.64e-10 -0.686961 0.306833 0.0293891
3.65e-10 -0.684385 0.308333 0.0280073
3.66e-10 -0.682215 0.309963 0.026617
3.67e-10 -0.680443 0.311733 0.0252167
3.68e-10 -0.679056 0.313651 0.0238049
3.69e-10 -0.678042 0.315723 0.0223802
3.7e-10 -0.677389 0.317953 0.0209415
3.71e-10 -0.677085 0.320346 0.0194877
3.72e-10 -0.677117 0.322902 0.018018
3.73e-10 -0.677474 0.325622 0.0165316
3.74e-10 -0.678145 0.328505 0.0150279
3.75e-10 -0.67912 0.331546 0.0135064
3.76e-10 -0.680391 0.33474 0.0119666
3.77e-10 -0.681948 0.338079 0.0104082
3.78e-10 -0.683787 0.341553 0.0088307
3.79e-10 -0.6859 0.34515 0.00723364
3.8e-10 -0.688283 0.348856 0.00561649
3.81e-10 -0.690932 0.352655 0.00397869
3.82e-10 -0.693843 0.356527 0.00231962
3.83e-10 -0.697014 0.360453 0.000638685
3.84e-10 -0.700439 0.364409 -0.00106468
3.85e-10 -0.704114 0.36837 -0.00279098
3.86e-10 -0.708036 0.372308 -0.00454062
3.87e-10 -0.712197 0.376194 -0.00631388
3.88e-10 -0.71659 0.379998 -0.00811094
3.89e-10 -0.721206 0.383685 -0.00993181
3.9e-10 -0.726033 0.387221 -0.0117764
3.91e-10 -0.73106 0.390573 -0.0136444
3.92e-10 -0.736272 0.393704 -0.0155354
3.93e-10 -0.741654 0.396579 -0.0174489
3.94e-10 -0.74719 0.399164 -0.0193841
3.95e-10 -0.752863 0.401425 -0.0213401
3.96e-10 -0.758655 0.403333 -0.0233158
3.97e-10 -0.764551 0.404856 -0.02531
3.98e-10 -0.770533 0.405969 -0.0273212
3.99e-10 -0.776584 0.406649 -0.0293478
4e-10 -0.782689 0.406873 -0.0313881
4.01e-10 -0.788832 0.406624 -0.0334399
4.02e-10 -0.794999 0.405889 -0.0355011
4.03e-10 -0.801173 0.404655 -0.0375692
4.04e-10 -0.807341 0.402914 -0.0396413
4.05e-10 -0.813488 0.400659 -0.0417144
4.06e-10 -0.819599 0.39789 -0.0437851
4.07e-10 -0.825661 0.394603 -0.0458495
4.08e-10 -0.831658 0.390802 -0.0479037
4.09e-10 -0.837576 0.386489 -0.0499432
4.1e-10 -0.843399 0.38167 -0.0519634
4.11e-10 -0.849111 0.376351 -0.0539594
4.12e-10 -0.854696 0.370542 -0.0559263
4.13e-10 -0.860139 0.364253 -0.0578592
4.14e-10 -0.865423 0.357494 -0.0597531
4.15e-10 -0.870532 0.350278 -0.0616033
4.16e-10 -0.875452 0.342619 -0.0634052
4.17e-10 -0.880167 0.334531 -0.0651544
4.18e-10 -0.884665 0.326031 -0.066847
4.19e-10 -0.888933 0.317135 -0.0684792
4.2e-10 -0.89296 0.307861 -0.0700477
4.21e-10 -0.896734 0.298227 -0.0715495
4.22e-10 -0.900246 0.288252 -0.072982
4.23e-10 -0.903488 0.277955 -0.0743427
4.24e-10 -0.906451 0.267356 -0.0756295
4.25e-10 -0.909129 0.256473 -0.0768404
4.26e-10 -0.911517 0.245328 -0.0779735
4.27e-10 -0.913608 0.233939 -0.0790266
4.28e-10 -0.9154 0.222327 -0.0799976
4.29e-10 -0.916892 0.210514 -0.0808839
4.3e-10 -0.918082 0.19852 -0.081683
4.31e-10 -0.918971 0.186369 -0.0823919
4.32e-10 -0.919564 0.174085 -0.0830074
4.33e-10 -0.919866 0.161691 -0.0835265
4.34e-10 -0.919883 0.149215 -0.0839459
4.35e-10 -0.919624 0.136684 -0.0842626
4.36e-10 -0.9191 0.124126 -0.0844741
4.37e-10 -0.918324 0.111569 -0.084578
4.38e-10 -0.917308 0.0990413 -0.0845724
4.39e-10 -0.916067 0.0865721 -0.0844562
4.4e-10 -0.914617 0.0741886 -0.0842286
4.41e-10 -0.912974 0.061917 -0.0838897
4.42e-10 -0.911157 0.0497818 -0.08344
4.43e-10 -0.909183 0.0378053 -0.0828806
4.44e-10 -0.907073 0.0260069 -0.0822133
4.45e-10 -0.904845 0.0144032 -0.0814403
4.46e-10 -0.90252 0.00300742 -0.0805641
4.47e-10 -0.900117 -0.00817052 -0.0795878
4.48e-10 -0.897655 -0.0191241 -0.0785142
4.49e-10 -0.895153 -0.0298498 -0.0773466
4.5e-10 -0.892626 -0.0403469 -0.0760881
4.51e-10 -0.890089 -0.050617 -0.0747417
4.52e-10 -0.887556 -0.0606633 -0.0733104
4.53e-10 -0.885037 -0.0704903 -0.0717972
4.54e-10 -0.882544 -0.080103 -0.0702048
4.55e-10 -0.880085 -0.0895065 -0.068536
4.56e-10 -0.877668 -0.0987055 -0.0667934
4.57e-10 -0.875303 -0.107704 -0.0649799
4.58e-10 -0.872997 -0.116505 -0.0630978
4.59e-10 -0.870758 -0.12511 -0.0611499
4.6e-10 -0.868595 -0.133521 -0.0591385
4.61e-10 -0.866516 -0.141736 -0.0570664
4.62e-10 -0.864532 -0.149754 -0.0549359
4.63e-10 -0.862651 -0.157573 -0.0527496
4.64e-10 -0.860884 -0.165189 -0.0505099
4.65e-10 -0.859242 -0.172598 -0.0482192
4.66e-10 -0.857736 -0.179796 -0.0458799
4.67e-10 -0.856378 -0.186777 -0.0434942
4.68e-10 -0.855181 -0.193536 -0.0410641
4.69e-10 -0.854156 -0.200067 -0.0385915
4.7e-10 -0.853317 -0.206362 -0.0360783
4.71e-10 -0.852677 -0.212416 -0.0335258
4.72e-10 -0.852246 -0.218219 -0.0309355
4.73e-10 -0.852036 -0.223764 -0.0283086
4.74e-10 -0.852056 -0.22904 -0.025646
4.75e-10 -0.852314 -0.234038 -0.0229486
4.76e-10 -0.852816 -0.238746 -0.0202171
4.77e-10 -0.853568 -0.243151 -0.0174521
4.78e-10 -0.854571 -0.24724 -0.0146544
4.79e-10 -0.855828 -0.250999 -0.0118246
4.8e-10 -0.857337 -0.25441 -0.0089634
4.81e-10 -0.859097 -0.257457 -0.00607194
4.82e-10 -0.861103 -0.260121 -0.00315147
4.83e-10 -0.86335 -0.262382 -0.000203648
4.84e-10 -0.865831 -0.264219 0.00276943
4.85e-10 -0.868535 -0.265612 0.00576516
4.86e-10 -0.871452 -0.266538 0.00878034
4.87e-10 -0.874567 -0.266976 0.0118112
4.88e-10 -0.877864 -0.266905 0.0148532
4.89e-10 -0.881325 -0.266304 0.0179012
4.9e-10 -0.884927 -0.265155 0.0209495
4.91e-10 -0.888648 -0.26344 0.0239916
4.92e-10 -0.892462 -0.261144 0.0270207
4.93e-10 -0.896343 -0.258255 0.0300291
4.94e-10 -0.900264 -0.254765 0.0330093
4.95e-10 -0.904194 -0.250669 0.0359531
4.96e-10 -0.908104 -0.245965 0.0388523
4.97e-10 -0.911964 -0.240657 0.0416989
4.98e-10 -0.915745 -0.234752 0.044485
4.99e-10 -0.919416 -0.228262 0.047203
5e-10 -0.922947 -0.221201 0.0498462
5.01e-10 -0.92631 -0.213589 0.0524082
5.02e-10 -0.929479 -0.205448 0.0548834
5.03e-10 -0.932427 -0.196804 0.0572673
5.04e-10 -0.935132 -0.187685 0.0595558
5.05e-10 -0.937574 -0.17812 0.0617459
5.06e-10 -0.939737 -0.168142 0.063835
5.07e-10 -0.941608 -0.157783 0.0658214
5.08e-10 -0.943177 -0.147075 0.0677035
5.09e-10 -0.944438 -0.136051 0.0694806
5.1e-10 -0.945391 -0.124743 0.0711522
5.11e-10 -0.946036 -0.113183 0.072718
5.12e-10 -0.94638 -0.1014 0.0741782
5.13e-10 -0.946429 -0.089422 0.075533
5.14e-10 -0.946196 -0.0772761 0.0767831
5.15e-10 -0.945695 -0.0649871 0.0779288
5.16e-10 -0.944939 -0.0525782 0.078971
5.17e-10 -0.943946 -0.040071 0.0799102
5.18e-10 -0.942732 -0.0274853 0.0807471
5.19e-10 -0.941313 -0.0148393 0.0814825
5.2e-10 -0.939704 -0.00214969 0.082117
5.21e-10 -0.937918 0.0105682 0.0826511
5.22e-10 -0.935967 0.0233006 0.0830857
5.23e-10 -0.933862 0.0360345 0.0834212
5.24e-10 -0.931611 0.0487586 0.0836586
5.25e-10 -0.92922 0.061462 0.0837986
5.26e-10 -0.926697 0.0741351 0.0838421
5.27e-10 -0.924048 0.0867688 0.08379
5.28e-10 -0.921277 0.0993547 0.0836434
5.29e-10 -0.918393 0.111885 0.0834033
5.3e-10 -0.9154 0.124351 0.0830707
5.31e-10 -0.912306 0.136746 0.0826467
5.32e-10 -0.90912 0.149061 0.0821323
5.33e-10 -0.905849 0.161288 0.0815282
5.34e-10 -0.902502 0.173419 0.0808355
5.35e-10 -0.899089 0.185443 0.0800547
5.36e-10 -0.89562 0.197352 0.0791866
5.37e-10 -0.892106 0.209135 0.0782317
5.38e-10 -0.888559 0.220783 0.0771905
5.39e-10 -0.884991 0.232284 0.0760632
5.4e-10 -0.881415 0.243628 0.0748503
5.41e-10 -0.877845 0.254805 0.073552
5.42e-10 -0.874293 0.265805 0.0721685
5.43e-10 -0.870776 0.276616 0.0707004
5.44e-10 -0.867306 0.28723 0.0691479
5.45e-10 -0.863898 0.297635 0.0675118
5.46e-10 -0.860566 0.307821 0.0657928
5.47e-10 -0.857325 0.317779 0.0639917
5.48e-10 -0.854188 0.327497 0.0621099
5.49e-10 -0.851168 0.336965 0.0601487
5.5e-10 -0.848279 0.346172 0.0581096
5.51e-10 -0.845533 0.355109 0.0559946
5.52e-10 -0.842941 0.363763 0.0538056
5.53e-10 -0.840514 0.372125 0.051545
5.54e-10 -0.838261 0.380185 0.0492151
5.55e-10 -0.836192 0.387933 0.0468185
5.56e-10 -0.834313 0.395358 0.0443578
5.57e-10 -0.832631 0.402451 0.0418358
5.58e-10 -0.831153 0.409202 0.0392551
5.59e-10 -0.829885 0.415601 0.0366186
5.6e-10 -0.828831 0.42164 0.0339292
5.61e-10 -0.827998 0.427308 0.0311896
5.62e-10 -0.82739 0.432596 0.0284031
5.63e-10 -0.827011 0.437495 0.0255728
5.64e-10 -0.826866 0.441994 0.0227022
5.65e-10 -0.826957 0.446085 0.019795
5.66e-10 -0.827285 0.449759 0.0168553
5.67e-10 -0.827852 0.453007 0.0138871
5.68e-10 -0.828656 0.455822 0.0108951
5.69e-10 -0.829693 0.458194 0.00788407
5.7e-10 -0.830961 0.460118 0.00485895
5.71e-10 -0.832453 0.461587 0.00182487
